
269,840.99
281,840.49
293,839.12
307,838.84
319,839.38
331,838.79
344,837.34
356,836.75
368,837.32
381,837.49
394,837.12
406,837.59
418,838.94
431,839.20
444,838.15
456,838.12
468,839.34
481,839.50
493,838.13
506,837.60
519,838.70
531,838.77
543,837.33
556,837.00
568,838.25
581,838.44
593,837.08
606,837.06
618,838.54
630,838.41
644,837.31
656,837.98
668,840.48
680,841.36
693,840.77
706,840.58
718,842.43
731,842.83
743,841.62
755,840.96
768,842.22
781,842.42
793,841.06
805,840.30
818,841.47
830,841.60
843,840.45
856,839.59
868,840.44
880,840.58
892,839.44
906,838.33
918,839.00
930,839.00
943,838.00
955,836.75
967,837.06
980,837.30
993,836.22
1005,834.92
1018,835.94
1032,834.95
1046,833.96
1059,834.72
1073,833.79
1086,833.34
1099,834.26
1114,833.19
1127,832.90
1140,833.42
1154,832.07
1167,832.05
1181,832.29
1195,830.22
1208,830.41
1221,830.06
1234,828.79
1249,829.85
1262,829.63
1275,828.48
1289,831.36
1303,831.77
1316,831.33
1330,832.24
1343,830.93
1356,829.20
1371,828.65
1384,826.99
1397,826.24
1411,826.18
1424,824.89
1438,824.66
1452,824.25
1465,821.94
1478,821.95
1491,822.71
1506,822.54
1519,823.90
1532,825.18
1546,825.13
1559,827.10
1573,827.32
1587,827.74
1600,829.81
1613,829.86
1627,830.14
1641,831.61
1654,831.45
1668,832.09
1681,833.32
1694,832.74
1709,833.30
1722,833.98
1735,833.23
1748,834.43
1762,835.07
1776,834.55
1789,836.16
1803,836.12
1816,835.09
1829,835.82
1844,834.86
1857,833.65
1870,834.99
1884,834.99
1897,834.74
1911,835.31
1925,834.23
1938,834.17
1951,834.63
1965,833.47
1979,833.85
1992,834.14
2006,832.61
2019,833.20
2032,832.90
2046,831.43
2060,833.57
2073,834.18
2086,833.88
2100,835.41
2114,835.31
2127,834.98
2141,836.24
2154,835.43
2168,835.07
2182,836.05
2195,835.29
2208,835.72
2222,836.54
2236,835.65
2249,835.99
2263,836.24
2276,835.18
2289,835.89
2304,836.16
2317,835.12
2330,836.59
2343,836.44
2357,835.33
2371,836.00
2384,835.25
2398,834.19
2411,834.89
2424,833.67
2439,832.50
2452,832.38
2465,830.28
2479,829.46
2492,829.35
2506,828.01
2520,828.01
2533,828.01
2546,826.75
2560,827.07
2574,826.55
2587,824.91
2600,825.43
2614,824.08
2627,822.06
2641,821.79
2655,820.09
2668,818.82
2681,819.12
2695,817.59
2709,816.69
2722,816.77
2736,815.08
2749,814.81
2762,815.36
2777,814.02
2790,814.26
2803,814.45
2817,813.58
2830,814.94
2844,815.20
2857,814.40
2871,815.80
2884,815.60
2897,814.70
2912,815.78
2925,815.33
2938,814.75
2952,815.81
2965,815.86
2979,816.14
2993,817.36
3006,816.77
3019,817.33
3034,817.99
3047,817.00
3060,817.75
3074,818.06
3087,817.05
3101,818.28
3115,818.46
3128,817.85
3141,819.14
3154,818.85
3169,818.64
3182,820.73
3195,820.80
3209,821.35
3222,823.51
3236,825.13
3250,826.85
3263,829.14
3276,829.35
